StockCode,frequency,monetary,first_date,last_date
37479B,24,78.09,01-06-2011 17:18,27-03-2011 15:46
37479P,37,146.91,01-06-2011 17:18,31-08-2011 13:39
37482P,51,354.03,04-01-2011 13:25,31-03-2011 16:40
37487B,3,19.72,11-04-2011 11:51,13-04-2011 12:57
37488A,4,10.92,04-04-2011 11:28,20-03-2011 13:28
37489A,16,14.43,02-09-2011 16:53,25-08-2011 15:18
37489B,12,16.77,02-09-2011 16:53,25-05-2011 16:08
37489C,8,13.65,02-09-2011 16:53,25-05-2011 16:08
37489D,17,17.16,02-09-2011 16:53,25-08-2011 15:18
37491A,4,19.81,01-12-2010 17:06,31-10-2011 14:41
37491B,1,6.6,18-07-2011 13:33,18-07-2011 13:33
37491C,1,13.2,18-07-2011 13:33,18-07-2011 13:33
37491D,2,9.88,18-02-2011 16:12,18-07-2011 13:33
40005B,4,10.2,06-12-2010 13:47,22-11-2011 13:11
40018F,1,0,08-04-2011 10:54,08-04-2011 10:54
40046A,7,62.5,10-08-2011 16:39,30-06-2011 15:30
44089A,4,6.3,02-02-2011 14:37,27-11-2011 13:26
44089C,6,10.08,02-06-2011 14:15,23-09-2011 13:12
44091A,5,3.78,10-01-2011 14:57,28-07-2011 17:03
44092B,5,11.9,05-09-2011 15:19,29-05-2011 15:44
44092C,10,18.7,05-09-2011 15:19,29-05-2011 15:44
44242A,1,9.48,10-07-2011 15:17,10-07-2011 15:17
44242B,3,50.28,14-04-2011 13:59,26-09-2011 16:59
46000M,145,1581,01-03-2011 16:34,31-10-2011 14:36
46000P,6,76.5,04-09-2011 13:38,23-03-2011 13:59
46000R,38,149.35,01-11-2011 12:45,31-10-2011 11:59
46000S,196,2192.4,01-03-2011 08:35,31-03-2011 15:00
46000U,27,133.75,01-09-2011 13:40,28-10-2011 12:08
46037A,1,0,07-04-2011 12:46,07-04-2011 12:46
46115B,3,2.28,04-03-2011 14:28,29-03-2011 14:19
46126A,9,69.84,05-05-2011 08:18,21-04-2011 12:34
46138B,14,32.1,03-05-2011 10:41,30-06-2011 16:43
46775D,42,720.93,01-03-2011 12:58,30-08-2011 12:43
46776A,70,651.95,01-06-2011 17:18,30-11-2011 15:13
46776a,1,20.65,31-10-2011 14:41,31-10-2011 14:41
46776B,88,679.67,01-06-2011 17:18,30-11-2011 15:13
46776b,1,4.13,31-10-2011 14:41,31-10-2011 14:41
46776C,59,492.79,01-12-2011 16:22,31-10-2011 14:41
46776D,37,378.29,01-06-2011 17:18,30-11-2011 15:13
46776E,38,288.43,02-09-2011 16:39,30-11-2011 15:13
46776e,1,4.13,31-10-2011 14:41,31-10-2011 14:41
46776F,89,883.12,01-12-2011 16:22,30-11-2011 15:13
46776f,1,28.91,31-10-2011 14:41,31-10-2011 14:41
47013A,5,3.04,03-04-2011 14:24,24-03-2011 13:04
47013C,14,11.53,02-06-2011 12:08,28-06-2011 14:44
47021G,29,309.3,01-06-2011 17:18,23-06-2011 09:14
47310M,122,570.45,01-12-2011 16:22,31-10-2011 14:41
47341A,7,38.75,01-05-2011 11:55,27-04-2011 12:08
47341B,11,56.25,01-05-2011 11:55,30-11-2011 17:37
47343A,15,145.17,01-04-2011 14:58,28-07-2011 16:21
47344B,7,43.66,01-04-2011 14:58,28-04-2011 16:20
47348A,15,50.31,01-09-2011 17:14,29-07-2011 17:28
47351B,10,112.1,04-02-2011 14:43,26-05-2011 09:45
47367B,43,376.27,01-03-2011 09:35,31-03-2011 16:28
47369A,20,93.19,01-12-2011 16:22,30-06-2011 15:56
47369B,22,97.13,01-12-2011 16:22,31-10-2011 14:41
47503A,175,1239.12,01-06-2011 14:57,31-08-2011 14:35
47503H,43,112.81,01-06-2011 14:57,31-10-2011 13:05
47503J,2,23.85,03-12-2010 12:24,07-12-2010 15:59
47504H,119,959.38,01-08-2011 12:28,31-10-2011 14:41
47504K,221,2039.97,01-09-2011 16:45,31-10-2011 13:05
47518f,5,20.73,04-10-2011 10:14,26-10-2011 14:42
47518F,28,113.64,01-09-2011 14:26,29-11-2011 12:09
47556B,4,6045,03-12-2010 15:41,18-04-2011 13:20
47559B,295,2551.15,01-02-2011 13:25,31-10-2011 14:09
47559b,28,342.65,03-05-2011 09:44,31-01-2011 10:31
47563A,107,547.76,01-09-2011 13:40,31-10-2011 14:41
47563B,1,0,03-03-2011 16:14,03-03-2011 16:14
47566B,379,7597.17,01-02-2011 10:47,31-07-2011 10:59
47566b,102,1651.15,01-04-2011 14:44,31-10-2011 15:24
47567B,146,3409.85,01-12-2010 17:06,31-10-2011 12:25
47570B,33,1727.23,01-12-2010 11:21,31-01-2011 09:05
47570b,2,42.02,07-12-2010 15:34,25-01-2011 14:01
47574A,118,664.45,01-03-2011 16:22,31-07-2011 11:26
47574B,3,17,15-05-2011 16:02,23-05-2011 15:31
47578A,49,202.53,02-08-2011 09:29,30-11-2011 17:37
47585A,83,1129.44,01-03-2011 09:35,31-08-2011 09:11
47586A,8,53.55,06-12-2010 14:08,25-08-2011 15:12
47590A,394,10387.85,01-02-2011 10:38,31-10-2011 14:41
47590B,402,11947.82,01-02-2011 10:38,31-10-2011 13:58
47590b,9,129.48,13-11-2011 11:50,31-10-2011 15:24
47591A,1,0,03-05-2011 11:14,03-05-2011 11:14
47591B,59,344.79,01-02-2011 11:47,31-01-2011 09:09
47591b,1,4.13,08-12-2011 10:53,08-12-2011 10:53
47591D,446,6056.35,01-03-2011 16:22,31-10-2011 14:41
47591d,56,672.24,01-03-2011 14:14,29-11-2011 15:08
47593A,15,14.37,04-01-2011 15:50,30-03-2011 10:23
47593B,247,946.13,01-03-2011 16:22,31-10-2011 14:09
47593b,1,4.98,31-10-2011 14:41,31-10-2011 14:41
47594A,55,182.29,01-12-2010 17:06,28-10-2011 16:10
47594B,59,306.75,01-04-2011 11:54,31-03-2011 13:14
47599A,168,4636.9,01-06-2011 13:07,31-01-2011 09:05
47599B,120,2713.12,01-03-2011 09:33,31-01-2011 09:05
48173C,195,9984.16,01-02-2011 15:24,31-10-2011 13:35
48173c,7,252.95,03-05-2011 09:44,26-04-2011 10:32
51014A,244,1957.58,01-02-2011 15:12,31-10-2011 14:41
51014C,182,1334.75,01-04-2011 14:58,31-10-2011 14:09
51014c,1,0.83,31-10-2011 14:41,31-10-2011 14:41
51014L,153,1013.46,01-07-2011 11:29,31-10-2011 14:41
51020A,20,115.75,03-04-2011 11:36,27-04-2011 11:48
51020B,17,70.28,03-04-2011 11:36,31-03-2011 17:59
62043B,8,13.28,01-07-2011 15:56,27-04-2011 12:08
62074B,4,6.72,12-07-2011 15:29,31-01-2011 16:02
62086A,14,171.6,01-02-2011 10:38,30-03-2011 13:00
62094B,9,63.21,01-02-2011 15:12,27-01-2011 11:05
62095B,1,0,09-12-2010 15:57,09-12-2010 15:57
62096A,9,132.5,02-12-2010 09:43,25-01-2011 10:56
62096B,3,2.5,05-04-2011 14:41,07-04-2011 12:48
62097B,4,7.47,08-04-2011 14:19,27-04-2011 12:08
71101E,23,280.2,03-05-2011 09:05,30-06-2011 15:35
71406C,21,57.96,01-09-2011 14:26,30-09-2011 10:44
71495A,8,40.38,11-10-2011 16:37,27-04-2011 14:26
71495B,8,61.05,08-12-2010 13:53,31-01-2011 12:21
71496A,12,80.96,01-12-2010 17:06,30-08-2011 12:02
71496B,4,7.37,02-11-2011 14:31,31-01-2011 12:21
72024U,3,15.12,26-04-2011 09:44,27-06-2011 12:49
72038P,1,0,10-01-2011 12:14,10-01-2011 12:14
72051S,16,89.95,03-03-2011 16:22,27-07-2011 14:18
72140E,9,25.5,08-06-2011 08:31,27-02-2011 10:13
72140F,1,0,09-03-2011 17:25,09-03-2011 17:25
72225C,19,165.6,01-09-2011 14:26,29-11-2011 09:48
72349b,82,658.51,02-12-2011 10:08,31-10-2011 15:24
72349B,118,1490.89,01-12-2011 16:22,31-10-2011 14:41
72351A,159,2528.15,01-02-2011 12:42,31-08-2011 10:47
72351a,12,62.27,02-06-2011 11:02,26-10-2011 14:42
72351B,192,4005.75,01-02-2011 11:51,31-10-2011 14:41
72369A,6,39.92,14-01-2011 14:06,28-11-2011 13:37
72760B,156,4140.74,01-03-2011 09:35,31-10-2011 14:03
72798C,4,11.55,01-04-2011 16:46,26-01-2011 12:45
72799C,19,129.47,01-12-2011 11:20,28-11-2011 09:43
72799E,79,902.24,01-12-2010 14:32,31-10-2011 14:41
72799F,33,424.08,01-12-2010 14:32,28-09-2011 10:27
72800B,41,290.8,01-04-2011 13:00,30-11-2011 10:54
72800C,37,264.82,01-04-2011 13:00,31-07-2011 13:13
72800D,34,229.22,01-04-2011 13:00,28-11-2011 13:37
72800E,142,1213.29,01-12-2010 12:15,31-10-2011 11:59
72800F,1,0,01-04-2011 16:40,01-04-2011 16:40
72801C,20,180.65,01-03-2011 09:33,29-09-2011 15:26
72801c,25,95.94,01-04-2011 14:44,31-10-2011 15:48
72801D,18,113.21,01-03-2011 09:33,29-09-2011 15:13
72801d,44,184.7,01-04-2011 14:44,31-10-2011 15:24
72801G,15,72.46,01-04-2011 16:45,30-08-2011 10:29
72802A,72,1318.04,01-12-2011 11:18,31-07-2011 13:13
72802a,2,58.03,04-07-2011 11:10,08-07-2011 13:54
72802B,91,1331.24,01-11-2011 11:39,31-10-2011 14:29
72802C,117,2112.63,01-07-2011 13:02,31-10-2011 14:29
72802c,1,8.29,23-11-2011 11:11,23-11-2011 11:11
72803A,46,722.47,01-12-2010 17:35,31-10-2011 14:29
72803b,1,8.47,03-12-2010 11:28,03-12-2010 11:28
72803B,1,0,08-12-2010 18:09,08-12-2010 18:09
72807A,118,1811.57,01-06-2011 17:18,31-10-2011 14:29
72807a,5,66.32,13-11-2011 11:50,25-11-2011 15:23
72807B,118,1817.96,01-07-2011 13:02,31-10-2011 14:29
72807b,4,33.16,02-02-2011 12:16,17-02-2011 10:33
72807C,170,2628.35,01-04-2011 09:06,31-10-2011 14:41
72807c,5,41.45,07-09-2011 12:44,23-11-2011 11:11
75013B,8,41.25,05-12-2010 13:08,28-01-2011 12:08
75049L,231,6623.78,01-02-2011 15:12,31-10-2011 13:48
77101A,25,428.19,01-03-2011 12:01,23-02-2011 13:37
78034B,7,15.6,02-08-2011 15:19,14-04-2011 16:41
79026B,10,10.61,04-03-2011 14:28,28-07-2011 10:08
79030D,51,352.18,01-04-2011 09:19,30-06-2011 11:54
79030G,70,735.83,01-04-2011 09:19,29-05-2011 12:35
79051A,45,293.31,01-03-2011 10:38,30-10-2011 15:55
79062D,5,19.4,01-07-2011 13:05,29-07-2011 17:19
79063C,15,43.65,01-07-2011 13:05,29-07-2011 17:19
79063D,13,35.33,01-07-2011 13:04,29-07-2011 17:19
79066K,149,679.14,01-12-2010 14:41,31-07-2011 15:24
79066k,10,27.77,02-02-2011 12:16,31-08-2011 09:23
79071B,12,59,04-03-2011 14:13,30-01-2011 15:48
79144B,54,103.65,01-11-2011 13:44,29-06-2011 15:58
79144C,52,98.54,01-12-2011 16:22,29-06-2011 15:58
79149B,8,7.56,05-06-2011 14:20,28-11-2011 14:12
79151B,2,4.62,05-12-2010 12:42,28-11-2011 14:12
79157B,2,3.4,06-12-2011 12:38,25-10-2011 10:32
79157V,3,4.25,03-11-2011 18:49,25-10-2011 10:32
79161A,4,5.9,08-11-2011 14:22,28-06-2011 16:27
79172D,1,0,30-03-2011 15:49,30-03-2011 15:49
79190A,64,178.1,01-04-2011 16:49,31-10-2011 14:41
79190B,59,281.64,01-04-2011 16:49,31-10-2011 14:41
79190D,47,126.98,01-03-2011 14:11,31-10-2011 14:41
79191B,31,128.1,02-02-2011 17:06,30-09-2011 14:41
79191C,78,678.23,01-02-2011 12:27,30-11-2011 17:22
79191D,17,27.41,01-02-2011 12:27,30-03-2011 16:34
79192A,3,3.75,02-02-2011 17:06,20-01-2011 12:04
79302M,64,1037.54,01-09-2011 14:26,31-03-2011 11:49
79323B,4,0,06-01-2011 12:58,31-10-2011 15:15
79323G,1,0,31-10-2011 15:15,31-10-2011 15:15
79323GR,1,0,31-10-2011 15:16,31-10-2011 15:16
79323LP,1,0,31-10-2011 15:16,31-10-2011 15:16
79323P,4,-27,10-01-2011 12:02,31-10-2011 15:16
79323S,1,0,31-10-2011 15:17,31-10-2011 15:17
79323W,2,-54,19-01-2011 14:44,31-10-2011 15:17
79342B,1,0,31-10-2011 15:18,31-10-2011 15:18
81950B,11,33.93,04-07-2011 16:35,31-07-2011 15:31
81950V,8,8.89,01-03-2011 13:51,21-07-2011 12:04
81952B,10,38,04-07-2011 16:35,26-07-2011 13:03
81952V,27,69.73,03-11-2011 18:49,31-07-2011 13:33
81953B,6,2.09,13-07-2011 12:06,21-07-2011 12:03
81953P,4,5.32,06-04-2011 17:15,21-07-2011 11:55
82001S,132,5724.68,01-04-2011 10:34,30-11-2011 13:22
82001s,27,910.12,02-12-2011 10:08,31-10-2011 15:24
82011A,12,67.5,05-06-2011 13:32,29-03-2011 15:44
82011B,21,146.85,02-10-2011 15:07,29-09-2011 12:23
82011C,20,172.05,01-03-2011 12:46,31-10-2011 11:57
82494L,943,18729.84,01-02-2011 10:00,31-10-2011 14:41
82494l,61,2211.6,02-02-2011 12:16,31-10-2011 14:21
82545A,1,0,06-04-2011 17:25,06-04-2011 17:25
82613A,20,93.63,01-06-2011 12:11,28-04-2011 15:29
82613a,1,2.46,08-06-2011 15:26,08-06-2011 15:26
82613B,114,493.09,01-02-2011 15:12,30-09-2011 12:35
82613b,4,9.94,08-06-2011 15:26,21-12-2010 15:20
82613C,98,436.23,01-02-2011 15:12,31-10-2011 14:41
82613c,4,12.4,08-06-2011 15:26,26-10-2011 14:42
82613D,113,527.09,01-06-2011 12:11,31-10-2011 14:41
82616B,77,494.44,01-11-2011 14:29,31-10-2011 14:41
82616C,86,497.69,01-11-2011 14:29,31-10-2011 14:09
84029E,452,21888.53,01-03-2011 12:09,31-10-2011 16:24
84029G,473,16024.68,01-03-2011 08:30,31-10-2011 16:24
84030E,345,6350.19,01-02-2011 10:56,31-10-2011 16:24
84030e,44,877.76,02-12-2011 10:07,31-01-2011 10:31
84031A,167,1922.16,01-02-2011 10:56,31-10-2011 14:41
84031a,1,16.63,31-10-2011 14:41,31-10-2011 14:41
84031B,147,1399.42,01-02-2011 15:12,31-10-2011 14:41
84031b,1,16.63,31-10-2011 14:41,31-10-2011 14:41
84032A,318,3308.28,01-08-2011 16:07,31-10-2011 14:41
84032B,262,2296.94,01-02-2011 15:12,31-10-2011 15:24
84078A,163,15115.05,01-06-2011 17:28,31-03-2011 16:43
84086B,9,44.25,06-04-2011 10:46,20-11-2011 12:59
84086C,55,634.07,01-02-2011 10:56,31-10-2011 14:41
84201B,2,2.47,22-08-2011 13:30,25-11-2011 11:54
84201C,1,0.95,28-08-2011 11:01,28-08-2011 11:01
84206A,3,4.56,22-08-2011 13:30,25-11-2011 11:54
84206B,1,0.95,20-11-2011 12:34,20-11-2011 12:34
84206C,2,1.52,01-06-2011 12:11,25-11-2011 11:54
84247C,1,0,09-12-2010 15:58,09-12-2010 15:58
84247E,56,325.09,01-12-2011 16:22,31-08-2011 17:16
84247G,32,158.63,01-02-2011 11:20,30-03-2011 16:52
84247K,12,35.4,03-12-2010 12:24,28-09-2011 16:07
84247L,20,62.06,06-04-2011 17:18,27-01-2011 11:30
84247N,18,64.9,02-08-2011 15:19,30-10-2011 11:49
84249A,29,80.46,03-03-2011 15:03,31-10-2011 14:09
84251B,55,68.5,02-03-2011 14:16,31-08-2011 13:24
84251C,40,53.88,03-04-2011 15:22,25-07-2011 16:57
84251F,1,0,06-04-2011 17:26,06-04-2011 17:26
84251G,53,74.7,01-07-2011 12:58,31-10-2011 14:41
84251J,1,0,08-04-2011 10:53,08-04-2011 10:53
84279B,77,759.7,01-02-2011 09:36,30-03-2011 09:19
84279P,139,1516.96,01-02-2011 09:36,31-08-2011 13:56
84313B,40,518.61,01-02-2011 10:47,31-01-2011 16:02
84313C,46,1165.91,01-04-2011 09:25,31-01-2011 16:02
84341B,43,282.38,01-12-2011 14:27,31-07-2011 11:45
84387A,2,21.45,21-07-2011 11:55,23-06-2011 10:49
84402B,4,48.19,19-07-2011 09:50,21-07-2011 16:43
84406B,296,7494.82,01-02-2011 10:47,31-08-2011 09:11
84415A,3,15,08-06-2011 08:31,26-07-2011 15:41
84415B,5,20,07-01-2011 17:18,26-07-2011 15:42
84424A,1,0,28-01-2011 14:52,28-01-2011 14:52
84429A,22,185.45,02-02-2011 17:06,31-07-2011 12:02
84459A,98,970.27,01-02-2011 10:56,31-03-2011 12:08
84459B,95,1079.67,01-02-2011 10:56,31-01-2011 14:18
84507B,23,118.73,04-04-2011 16:01,30-08-2011 12:31
84507C,32,157.88,02-03-2011 11:32,30-06-2011 12:12
84508A,38,3445.5,01-02-2011 10:47,31-05-2011 09:38
84508B,33,130.05,01-06-2011 11:52,30-10-2011 12:53
84508C,27,157.5,02-11-2011 15:38,30-03-2011 11:12
84509A,233,3383.53,01-02-2011 12:03,31-10-2011 14:41
84509a,68,775.84,02-06-2011 11:00,31-10-2011 15:24
84509B,80,806.04,01-02-2011 14:01,31-03-2011 16:43
84509b,4,37.3,02-02-2011 12:17,19-10-2011 11:41
84509c,27,322.22,01-04-2011 14:44,31-10-2011 13:48
84509C,52,502.69,01-02-2011 13:25,29-06-2011 15:58
84509E,23,183.45,04-01-2011 13:25,29-06-2011 15:58
84509F,1,0,28-01-2011 14:52,28-01-2011 14:52
84509G,66,950.49,01-02-2011 14:01,31-01-2011 09:05
84509g,2,14.92,10-05-2011 15:04,10-05-2011 15:07
84510A,247,1635.32,01-02-2011 12:27,31-10-2011 14:09
84510a,40,130.48,02-06-2011 11:02,31-03-2011 14:33
84510C,56,213.83,01-02-2011 12:27,30-08-2011 12:26
84510c,23,98.7,01-04-2011 14:44,26-10-2011 14:42
84510E,16,48.29,02-06-2011 17:26,29-03-2011 12:31
84510e,1,2.46,15-04-2011 10:41,15-04-2011 10:41
84519A,88,905.55,01-04-2011 14:44,31-10-2011 14:09
84519B,128,774.55,01-05-2011 11:14,31-10-2011 14:09
84520B,82,508.37,01-12-2010 17:06,31-01-2011 14:18
84531A,32,76.69,05-12-2010 16:24,31-03-2011 16:43
84531B,31,87.56,01-03-2011 09:35,31-03-2011 16:43
84534B,14,50.72,01-12-2010 14:32,29-03-2011 10:22
84534b,2,3.32,03-12-2010 11:28,21-12-2010 15:23
84535A,24,186.56,03-04-2011 11:37,28-03-2011 12:23
84535B,159,788.45,01-02-2011 14:01,31-10-2011 14:09
84536A,346,1396.46,01-02-2011 08:31,31-10-2011 14:41
84536a,4,11.06,08-02-2011 12:13,20-11-2011 13:58
84536B,181,867.98,01-02-2011 14:01,31-10-2011 14:41
84536b,1,4.05,09-12-2010 16:26,09-12-2010 16:26
84558A,85,996.26,01-03-2011 12:07,31-10-2011 12:25
84558a,5,29.31,07-12-2010 15:34,22-03-2011 16:55
84559A,94,375.61,01-12-2010 17:06,31-08-2011 17:16
84559a,22,48.38,01-04-2011 14:44,31-01-2011 09:48
84559B,58,213.89,01-08-2011 11:23,31-08-2011 17:16
84559b,20,38.33,04-07-2011 11:10,31-01-2011 09:48
84559D,1,0,24-03-2011 16:42,24-03-2011 16:42
84562A,5,23.85,03-12-2010 15:19,21-12-2010 14:29
84563A,37,369.84,01-12-2010 12:49,28-04-2011 15:29
84563B,42,358.1,03-05-2011 11:34,31-05-2011 15:41
84569A,66,355.84,03-04-2011 15:22,31-08-2011 17:16
84569B,22,119.65,01-02-2011 15:12,27-01-2011 16:13
84569C,2,1.25,05-04-2011 17:09,25-03-2011 13:54
84569D,100,561.87,01-03-2011 09:33,31-08-2011 17:16
84575A,5,33.35,06-03-2011 11:39,19-04-2011 14:49
84595E,24,151.39,01-06-2011 17:33,31-07-2011 11:45
84596B,541,2563.8,01-02-2011 13:25,31-10-2011 14:41
84596b,5,17.57,07-12-2010 15:34,21-12-2010 15:20
84596E,82,412.1,01-02-2011 12:03,31-03-2011 16:41
84596e,6,25.1,03-12-2010 11:28,14-12-2010 15:56
84596F,452,1945.28,01-02-2011 12:03,31-10-2011 14:41
84596f,12,39.36,02-06-2011 11:00,31-10-2011 13:48
84596G,251,949.92,01-04-2011 09:19,31-10-2011 14:41
84596g,1,7.38,17-02-2011 10:34,17-02-2011 10:34
84596J,70,296.45,01-04-2011 09:19,31-03-2011 16:43
84596L,174,629.8,01-04-2011 09:19,31-05-2011 15:16
84596l,1,2.46,26-05-2011 10:44,26-05-2011 10:44
84597B,7,51.25,01-05-2011 13:45,29-06-2011 16:04
84597C,15,57.5,01-05-2011 13:45,29-06-2011 16:04
84611B,2,0,04-02-2011 16:06,04-02-2011 16:06
84612B,1,0,04-02-2011 16:07,04-02-2011 16:07
84613A,4,27.9,02-02-2011 17:06,25-01-2011 09:11
84613C,2,4.65,04-02-2011 16:08,08-12-2010 12:35
84614A,2,11.9,03-12-2010 15:45,04-02-2011 16:08
84625A,44,582.18,01-12-2010 11:21,30-01-2011 14:05
84625C,41,494.76,01-09-2011 10:11,31-03-2011 12:28
84659A,91,673.72,01-03-2011 13:45,31-05-2011 11:39
84660A,47,778.91,01-06-2011 12:11,31-01-2011 15:35
84660a,2,29.84,02-06-2011 11:02,21-06-2011 16:36
84660b,2,15.08,07-09-2011 12:44,09-12-2010 16:31
84660B,41,734.86,01-02-2011 10:56,30-03-2011 17:05
84660C,47,693.32,01-09-2011 14:26,30-08-2011 10:33
84660c,16,134.92,02-02-2011 12:16,26-07-2011 11:27
84661A,20,167.79,02-11-2011 15:38,30-09-2011 13:46
84661a,1,4.96,17-05-2011 15:37,17-05-2011 15:37
84661B,29,300.24,03-12-2010 11:36,28-11-2011 15:54
84661b,1,4.96,17-10-2011 09:55,17-10-2011 09:55
84661C,14,104.84,04-12-2011 15:19,31-10-2011 14:41
84663A,40,365.01,01-06-2011 12:11,30-06-2011 15:56
84673A,44,63.72,04-07-2011 10:17,30-06-2011 15:56
84673B,66,156.63,01-03-2011 09:35,31-10-2011 14:09
84705C,1,15,03-05-2011 13:52,03-05-2011 13:52
84706D,5,29.6,08-12-2010 15:59,23-06-2011 10:32
84706F,10,47.2,04-10-2011 14:33,31-07-2011 12:02
84707A,45,695.23,04-12-2011 14:55,31-10-2011 14:41
84707B,18,210.55,03-10-2011 15:10,30-01-2011 15:48
84708B,20,326.35,01-12-2011 13:47,30-11-2011 17:37
84709B,12,119,01-12-2010 11:21,28-06-2011 14:44
84711A,17,221.8,03-02-2011 10:41,31-05-2011 15:41
84711B,13,186.64,04-01-2011 13:25,31-05-2011 15:41
84712B,20,231.56,01-03-2011 16:22,30-11-2011 17:37
84732B,2,8.58,18-08-2011 20:05,20-07-2011 13:06
84732D,2,4.29,18-08-2011 20:05,20-07-2011 13:06
84741C,16,117,01-03-2011 10:19,27-04-2011 14:01
84743C,3,1.25,05-04-2011 14:34,31-03-2011 13:14
84745A,5,13.44,11-04-2011 16:17,27-04-2011 12:08
84745B,5,13.44,11-04-2011 16:17,27-04-2011 12:08
84750A,4,-5.85,03-05-2011 12:35,21-03-2011 12:10
84750B,14,54.6,07-04-2011 12:16,30-03-2011 12:45
84751B,11,37.9,03-02-2011 13:53,15-12-2010 13:24
84760S,10,62.35,01-12-2010 15:37,21-01-2011 11:19
84795B,48,1390.64,01-02-2011 10:14,31-03-2011 16:28
84795b,14,266.78,01-07-2011 11:23,30-11-2011 14:11
84795C,2,15.9,01-02-2011 10:04,31-01-2011 15:27
84796a,12,141.11,04-07-2011 11:58,31-03-2011 14:33
84796A,43,568.13,02-08-2011 16:11,30-08-2011 10:31
84796B,126,2393.59,01-08-2011 16:07,31-05-2011 15:53
84797B,1,0,20-07-2011 14:53,20-07-2011 14:53
84798A,5,28.05,01-03-2011 12:46,28-09-2011 15:18
84798B,5,17.85,06-03-2011 15:21,22-03-2011 13:54
84800L,25,598.8,01-03-2011 12:07,27-01-2011 15:36
84800M,13,169.24,01-03-2011 12:46,29-07-2011 15:51
84800S,11,125.07,01-03-2011 12:46,27-01-2011 15:36
84801A,7,96.6,02-06-2011 11:11,25-05-2011 11:34
84801B,4,46.2,01-02-2011 12:25,11-02-2011 10:30
84802A,2,3.38,09-12-2010 15:57,19-12-2010 14:03
84802B,2,6.76,01-03-2011 12:46,28-07-2011 14:58
84803A,1,5.07,14-02-2011 12:11,14-02-2011 12:11
84803B,5,23.66,01-03-2011 12:46,21-06-2011 17:59
84804A,9,180.58,01-03-2011 12:46,27-09-2011 11:01
84804B,7,188.37,02-06-2011 11:13,27-09-2011 11:01
84805A,5,60,01-02-2011 12:25,10-08-2011 13:41
84805B,4,52.5,02-06-2011 11:12,16-09-2011 14:04
84806A,11,96.89,01-03-2011 12:46,28-06-2011 17:28
84806B,20,411.56,01-06-2011 17:18,28-08-2011 12:06
84809A,10,111.3,01-03-2011 12:46,22-05-2011 12:12
84809B,2,37.8,20-06-2011 11:51,25-02-2011 10:53
84845D,1,0,05-04-2011 14:35,05-04-2011 14:35
84846A,15,128.14,02-12-2010 12:18,27-01-2011 15:36
84849A,54,317.3,01-08-2011 17:37,31-10-2011 14:41
84849B,77,477.14,01-03-2011 09:33,28-02-2011 16:50
84849D,119,821.82,01-02-2011 13:25,31-03-2011 11:37
84856L,3,17.82,01-12-2010 17:06,18-03-2011 11:22
84856S,3,14.79,07-04-2011 12:47,30-03-2011 12:04
84857A,1,0,03-05-2011 11:21,03-05-2011 11:21
84857B,3,42.9,04-07-2011 15:32,21-07-2011 16:10
84857C,13,230.38,03-06-2011 13:05,30-03-2011 12:04
84858C,8,261.68,08-04-2011 14:18,25-02-2011 11:56
84859A,36,272.99,05-10-2011 14:55,31-10-2011 14:41
84859B,12,66.76,06-05-2011 13:43,30-09-2011 13:09
84859C,23,180.52,05-12-2011 12:28,30-11-2011 14:25
84864A,1,0,08-04-2011 10:55,08-04-2011 10:55
84870B,26,142.33,01-12-2010 15:35,27-09-2011 18:41
84870C,28,146.05,01-12-2010 15:35,30-10-2011 13:06
84872a,21,282.15,02-02-2011 12:16,31-03-2011 14:33
84872A,36,450.08,04-02-2011 17:23,31-03-2011 16:28
84873A,3,33.9,01-06-2011 17:42,17-05-2011 14:46
84874B,15,67.51,02-08-2011 09:29,31-05-2011 15:49
84875A,1,0,04-04-2011 15:26,04-04-2011 15:26
84875B,20,203.51,03-11-2011 15:56,31-07-2011 11:45
84875D,9,63.75,05-09-2011 16:22,29-05-2011 13:50
84876B,38,318.31,02-02-2011 13:35,30-11-2011 14:17
84876C,1,0,04-04-2011 15:26,04-04-2011 15:26
84876D,18,221.25,07-07-2011 10:04,31-03-2011 16:40
84877A,5,58.16,03-05-2011 16:06,20-07-2011 13:30
84877B,22,210.56,04-07-2011 10:23,30-11-2011 14:17
84877D,22,152.18,02-09-2011 12:06,30-08-2011 16:53
84884A,79,1197.96,01-02-2011 12:54,31-10-2011 14:09
84884a,26,317.72,01-03-2011 14:14,31-03-2011 14:33
84898F,21,98.63,03-03-2011 09:41,30-03-2011 16:46
84899F,1,0,08-04-2011 11:21,08-04-2011 11:21
84910A,18,192.14,01-06-2011 17:18,29-06-2011 15:58
84912A,76,560.62,01-08-2011 16:07,30-08-2011 12:10
84912B,165,1136.6,01-02-2011 13:25,31-10-2011 14:41
84913A,125,952.83,01-03-2011 09:33,31-05-2011 15:53
84913B,86,754.07,01-12-2010 14:32,30-11-2011 12:38
84924A,33,348.59,02-12-2011 13:49,31-08-2011 17:16
84924F,3,7.9,13-07-2011 11:19,29-07-2011 17:19
84925D,11,38.25,03-04-2011 15:07,30-03-2011 16:52
84925F,16,112.48,01-04-2011 14:58,31-07-2011 15:24
84926A,35,210.52,01-04-2011 11:28,29-09-2011 11:31
84926D,35,276.53,01-04-2011 11:28,31-10-2011 14:09
